C,N,O,H,S,F,Cl,NumAtoms,AtomIsInRing,AtomIsAromatic,NumBonds,BondIsConjugated,BondIsAromatic,NumRotatableBonds,fr_C_O_noCOO,fr_Al_COO,fr_Ar_COO,fr_Al_OH,fr_Ar_OH,fr_NH2,fr_SH,fr_sulfide,fr_alkyl_halide,ExactMolWt,FpDensityMorgan3,MolLogP,MolMR,FractionCSP3,has_CN(C)C,has_CNC,has_C=NC,has_Thiophene,has_Pyrrole,has_Benzimidazole,has_Benzothiophene,has_Naphthalene,has_Biphenyl,has_Triphenylamine,dipole,homo,lumo,gap,energy,a,b,c,PCE,Jsc,Voc,FF,MolFormular,SMILES
30.0,0.0,2.0,16.0,2.0,0.0,0.0,50.0,32.0,30.0,56.0,40.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0591717520002,1.411764705882353,8.496000000000002,142.17699999999996,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,4.3526732193,-5.73218,-3.17965,2.55253,-57079.31389198965,0.03078021093506806,0.002003473049298119,0.001881067226682959,8.55982933333332,15.5156333333333,0.820647003133021,0.672263001405067,C30H16O2S2,[H]c1c([H])c2c(c([H])c1-c1sc3c([H])c([H])c([H])c([H])c3c1[H])C(=O)C(=O)c1c([H])c(-c3sc4c([H])c([H])c([H])c([H])c4c3[H])c([H])c([H])c1-2
22.0,4.0,0.0,10.0,4.0,0.0,0.0,40.0,30.0,27.0,46.0,36.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.97883032000016,1.7,8.181100000000002,130.59399999999994,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0011082048,-5.16474,-3.64327,1.52147,-72219.33739354284,0.02150413892553586,0.003903832128550905,0.003304025831131175,7.306463999999993,12.368950000000002,0.8446735720668319,0.6993353935586811,C22H10N4S4,[H]c1c([H])c([H])c2c([H])c(-c3c4c(c(-c5sc6c([H])c([H])c([H])c([H])c6c5[H])c5nsnc35)N=S=N4)sc2c1[H]
22.0,2.0,0.0,10.0,3.0,2.0,0.0,39.0,27.0,27.0,44.0,32.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.9974177600002,1.6206896551724137,7.7329000000000025,118.969,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6332061767,-5.53266,-2.96236,2.5703,-63840.70239514717,0.02874851364830327,0.003901739013489046,0.003435481929134205,12.383159999999988,18.618,0.9012439928317748,0.7379995133304443,C22H10F2N2S3,[H]c1c([H])c([H])c2c([H])c(-c3c(F)c(F)c(-c4sc5c([H])c([H])c([H])c([H])c5c4[H])c4nsnc34)sc2c1[H]
36.0,0.0,0.0,20.0,2.0,0.0,0.0,58.0,38.0,38.0,66.0,46.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.1006426400004,1.3157894736842106,11.500599999999991,169.28999999999994,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0239477235,-5.05217,-2.32854,2.72363,-59269.69900953447,0.02565729245868206,0.001860184283146311,0.001772628587443683,10.3756,14.74635,0.962954783550635,0.730672543325574,C36H20S2,[H]c1c([H])c([H])c2c([H])c(-c3c([H])c([H])c4c5c([H])c([H])c([H])c6c(-c7sc8c([H])c([H])c([H])c([H])c8c7[H])c([H])c([H])c(c7c([H])c([H])c([H])c3c74)c65)sc2c1[H]
42.0,1.0,0.0,27.0,3.0,0.0,0.0,73.0,45.0,45.0,81.0,54.0,48.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.1305628640006,0.9347826086956522,13.801499999999992,203.58199999999982,0.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.9223467011,-4.94704,-1.64024,3.3068,-77915.15784418223,0.002162138646532845,0.002161943873810507,0.001102516425698168,18.15702,23.4831666666667,1.00030267935111,0.772959037661726,C42H27NS3,[H]c1c([H])c(N(c2c([H])c([H])c(-c3sc4c([H])c([H])c([H])c([H])c4c3[H])c([H])c2[H])c2c([H])c([H])c(-c3sc4c([H])c([H])c([H])c([H])c4c3[H])c([H])c2[H])c([H])c([H])c1-c1sc2c([H])c([H])c([H])c([H])c2c1[H]
30.0,0.0,0.0,18.0,3.0,0.0,0.0,51.0,33.0,33.0,57.0,39.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.05706357600036,1.0303030303030303,10.33169999999999,148.8989999999999,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0068214069,-5.70101,-1.72635,3.97466,-63853.50255216559,0.005218801932178863,0.004984462556866947,0.002549487259311803,14.121939999999988,20.002,0.9448904551546132,0.7472044971019796,C30H18S3,[H]c1c(-c2sc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c(-c2sc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1-c1sc2c([H])c([H])c([H])c([H])c2c1[H]
57.0,0.0,0.0,32.0,4.0,0.0,0.0,93.0,61.0,60.0,106.0,70.0,64.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.1386850240008,0.7868852459016393,17.5569,266.01599999999985,0.017543859649122806,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0071715094,-5.28445,-1.90848,3.37597,-102874.1263599979,0.001822496877714621,0.001810569840607297,0.00106624684506046,13.718399999999988,20.707833333333333,0.8726866332664335,0.7591200756143289,C57H32S4,[H]c1c([H])c2c(c([H])c1-c1sc3c([H])c([H])c([H])c([H])c3c1[H])C1(c3c([H])c(-c4sc5c([H])c([H])c([H])c([H])c5c4[H])c([H])c([H])c3-2)c2c([H])c(-c3sc4c([H])c([H])c([H])c([H])c4c3[H])c([H])c([H])c2-c2c([H])c([H])c(-c3sc4c([H])c([H])c([H])c([H])c4c3[H])c([H])c21
48.0,0.0,0.0,30.0,3.0,0.0,0.0,81.0,51.0,51.0,90.0,60.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.1509639600006,0.803921568627451,15.332699999999987,225.20699999999974,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.335549973,-5.6276,-1.71141,3.91619,-82690.11411388166,0.001511189401187165,0.001510374428859148,0.0007679955870728645,13.307039999999986,20.593833333333333,0.8695659513972184,0.7430905570063924,C48H30S3,[H]c1c([H])c(-c2c([H])c(-c3c([H])c([H])c(-c4sc5c([H])c([H])c([H])c([H])c5c4[H])c([H])c3[H])c([H])c(-c3c([H])c([H])c(-c4sc5c([H])c([H])c([H])c([H])c5c4[H])c([H])c3[H])c2[H])c([H])c([H])c1-c1sc2c([H])c([H])c([H])c([H])c2c1[H]
33.0,4.0,0.0,18.0,3.0,0.0,0.0,58.0,33.0,33.0,63.0,45.0,33.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0693595760004,0.925,9.956939999999994,165.2089999999999,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3247353134,-5.55268,-2.43578,3.1169,-72909.46564239105,0.002964633186448625,0.002964332007246813,0.00151699245892096,18.19932692307692,22.38653846153846,1.0159047563158357,0.8002310292033326,C33H18N4S3,[H]c1c(C#N)sc(-c2c([H])c([H])c(N(c3c([H])c([H])c(-c4sc(C#N)c([H])c4[H])c([H])c3[H])c3c([H])c([H])c(-c4sc(C#N)c([H])c4[H])c([H])c3[H])c([H])c2[H])c1[H]
21.0,3.0,0.0,9.0,3.0,0.0,0.0,36.0,21.0,21.0,39.0,30.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.99586028800013,1.0740740740740742,6.487140000000003,110.526,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142050318,-6.70815,-2.72392,3.98423,-58847.74358764697,0.007602111098911042,0.00760174772225736,0.003800965365644251,11.90532,18.8478333333333,0.907756178481051,0.695841660802429,C21H9N3S3,[H]c1c(C#N)sc(-c2c([H])c(-c3sc(C#N)c([H])c3[H])c([H])c(-c3sc(C#N)c([H])c3[H])c2[H])c1[H]
45.0,4.0,0.0,20.0,4.0,0.0,0.0,73.0,45.0,44.0,82.0,58.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0570806400004,0.8113207547169812,12.430819999999986,214.85199999999975,0.022222222222222223,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0260914975,-6.01307,-2.74048,3.27259,-96199.86329405579,0.002547879588679473,0.002541731367119833,0.001558224067846443,10.731912,16.6973333333333,0.94342302163101,0.681276668273161,C45H20N4S4,[H]c1c(C#N)sc(-c2c([H])c([H])c3c(c2[H])C2(c4c([H])c(-c5sc(C#N)c([H])c5[H])c([H])c([H])c4-3)c3c([H])c(-c4sc(C#N)c([H])c4[H])c([H])c([H])c3-c3c([H])c([H])c(-c4sc(C#N)c([H])c4[H])c([H])c32)c1[H]
39.0,3.0,0.0,21.0,3.0,0.0,0.0,66.0,39.0,39.0,72.0,51.0,39.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0897606720004,0.8,11.488139999999992,186.83399999999983,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.6261916377,-6.23074,-2.40665,3.82409,-77684.41362728467,0.002014680955319292,0.002007204705392557,0.001023705012245788,13.283459999999986,20.985000000000003,0.84852038621655,0.7460019416075684,C39H21N3S3,[H]c1c(C#N)sc(-c2c([H])c([H])c(-c3c([H])c(-c4c([H])c([H])c(-c5sc(C#N)c([H])c5[H])c([H])c4[H])c([H])c(-c4c([H])c([H])c(-c5sc(C#N)c([H])c5[H])c([H])c4[H])c3[H])c([H])c2[H])c1[H]
60.0,1.0,0.0,39.0,0.0,0.0,0.0,100.0,60.0,60.0,111.0,72.0,66.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.3082502480007,0.7377049180327869,17.076599999999996,262.46899999999977,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.1188582243,-4.99487,-1.29295,3.701919999999999,-64260.46849928453,0.00167419524776386,0.001568576601062819,0.0008285967766351008,14.57773333333332,20.081333333333333,0.9615428551510352,0.7549684644950271,C60H39N,[H]c1c([H])c(N(c2c([H])c([H])c(-c3c([H])c4c([H])c([H])c([H])c([H])c4c4c([H])c([H])c([H])c([H])c34)c([H])c2[H])c2c([H])c([H])c(-c3c([H])c4c([H])c([H])c([H])c([H])c4c4c([H])c([H])c([H])c([H])c34)c([H])c2[H])c([H])c([H])c1-c1c([H])c2c([H])c([H])c([H])c([H])c2c2c([H])c([H])c([H])c([H])c12
48.0,0.0,0.0,30.0,0.0,0.0,0.0,78.0,48.0,48.0,87.0,57.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.2347509600005,0.75,13.606799999999982,207.78599999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.247007897,-5.6871,-1.30128,4.38582,-50198.87794451581,0.003363655520207377,0.003206105341005721,0.002021545934978953,8.486099999999992,17.49721153846154,0.7058614363363237,0.6870998397414236,C48H30,[H]c1c(-c2c([H])c3c([H])c([H])c([H])c([H])c3c3c([H])c([H])c([H])c([H])c23)c([H])c(-c2c([H])c3c([H])c([H])c([H])c([H])c3c3c([H])c([H])c([H])c([H])c23)c([H])c1-c1c([H])c2c([H])c([H])c([H])c([H])c2c2c([H])c([H])c([H])c([H])c12
81.0,0.0,0.0,48.0,0.0,0.0,0.0,129.0,81.0,80.0,146.0,94.0,88.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.375601536001,0.6049382716049383,21.923700000000036,344.5320000000005,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,1.0313297094,-5.51713,-1.52655,3.99058,-84667.720230689,0.001806455492090966,0.001161939511681836,0.0007974114037132985,11.1779406666667,16.5699833333333,0.915808239694231,0.736605880810019,C81H48,[H]c1c([H])c2c(c([H])c1-c1c([H])c3c([H])c([H])c([H])c([H])c3c3c([H])c([H])c([H])c([H])c13)C1(c3c([H])c(-c4c([H])c5c([H])c([H])c([H])c([H])c5c5c([H])c([H])c([H])c([H])c45)c([H])c([H])c3-2)c2c([H])c(-c3c([H])c4c([H])c([H])c([H])c([H])c4c4c([H])c([H])c([H])c([H])c34)c([H])c([H])c2-c2c([H])c([H])c(-c3c([H])c4c([H])c([H])c([H])c([H])c4c4c([H])c([H])c([H])c([H])c34)c([H])c21
66.0,0.0,0.0,42.0,0.0,0.0,0.0,108.0,66.0,66.0,120.0,78.0,72.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.3286513440008,0.6515151515151515,18.607800000000008,284.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.1572869882,-5.7213,-1.3596,4.361700000000001,-69035.46421134377,0.001189461089924844,0.001120424959928082,0.0005858469356779533,12.9283866666667,20.654,0.841849308764966,0.74354250515771,C66H42,[H]c1c([H])c(-c2c([H])c3c([H])c([H])c([H])c([H])c3c3c([H])c([H])c([H])c([H])c23)c([H])c([H])c1-c1c([H])c(-c2c([H])c([H])c(-c3c([H])c4c([H])c([H])c([H])c([H])c4c4c([H])c([H])c([H])c([H])c34)c([H])c2[H])c([H])c(-c2c([H])c([H])c(-c3c([H])c4c([H])c([H])c([H])c([H])c4c4c([H])c([H])c([H])c([H])c34)c([H])c2[H])c1[H]
54.0,1.0,0.0,39.0,0.0,0.0,0.0,94.0,54.0,54.0,102.0,63.0,54.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.3082502480007,0.509090909090909,15.158399999999979,233.74099999999962,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0211091146,-4.94006,-1.23081,3.70925,-58045.80580098211,0.00140873997296175,0.001406464961384757,0.0007110383998681915,15.5502666666667,21.2043333333333,0.952209510728935,0.770159546972405,C54H39N,[H]c1c([H])c([H])c(-c2c([H])c([H])c(-c3c([H])c([H])c(N(c4c([H])c([H])c(-c5c([H])c([H])c(-c6c([H])c([H])c([H])c([H])c6[H])c([H])c5[H])c([H])c4[H])c4c([H])c([H])c(-c5c([H])c([H])c(-c6c([H])c([H])c([H])c([H])c6[H])c([H])c5[H])c([H])c4[H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
42.0,0.0,0.0,30.0,0.0,0.0,0.0,72.0,42.0,42.0,78.0,48.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.2347509600005,0.5714285714285714,11.68859999999999,179.0579999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0127772618,-5.90655,-1.2307,4.675850000000001,-43984.19518709528,0.0028047287351836,0.002801282160541315,0.001417243675688728,13.63248,21.1306666666667,0.865490298753422,0.745417296527251,C42H30,[H]c1c([H])c([H])c(-c2c([H])c([H])c(-c3c([H])c(-c4c([H])c([H])c(-c5c([H])c([H])c([H])c([H])c5[H])c([H])c4[H])c([H])c(-c4c([H])c([H])c(-c5c([H])c([H])c([H])c([H])c5[H])c([H])c4[H])c3[H])c([H])c2[H])c([H])c1[H]
73.0,0.0,0.0,48.0,0.0,0.0,0.0,121.0,73.0,72.0,134.0,82.0,72.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.375601536001,0.5068493150684932,19.366100000000003,306.22800000000007,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0087892777,-5.45896,-1.48806,3.9709,-76381.66617533844,0.001208658319474503,0.001157762821624287,0.000655680479016141,10.3434,18.9071666666667,0.770217471256775,0.710270049431028,C73H48,[H]c1c([H])c([H])c(-c2c([H])c([H])c(-c3c([H])c([H])c4c(c3[H])C3(c5c([H])c(-c6c([H])c([H])c(-c7c([H])c([H])c([H])c([H])c7[H])c([H])c6[H])c([H])c([H])c5-4)c4c([H])c(-c5c([H])c([H])c(-c6c([H])c([H])c([H])c([H])c6[H])c([H])c5[H])c([H])c([H])c4-c4c([H])c([H])c(-c5c([H])c([H])c(-c6c([H])c([H])c([H])c([H])c6[H])c([H])c5[H])c([H])c43)c([H])c2[H])c([H])c1[H]
60.0,0.0,0.0,42.0,0.0,0.0,0.0,102.0,60.0,60.0,111.0,69.0,60.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.3286513440008,0.4,16.68959999999998,255.36599999999953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0164421762,-5.79755,-1.3447,4.45285,-62820.76310052364,0.001041163956358354,0.001036639160156778,0.0005239499400028944,13.35054,19.1761666666667,0.898407792802533,0.77493187746119,C60H42,[H]c1c([H])c([H])c(-c2c([H])c([H])c(-c3c([H])c([H])c(-c4c([H])c(-c5c([H])c([H])c(-c6c([H])c([H])c(-c7c([H])c([H])c([H])c([H])c7[H])c([H])c6[H])c([H])c5[H])c([H])c(-c5c([H])c([H])c(-c6c([H])c([H])c(-c7c([H])c([H])c([H])c([H])c7[H])c([H])c6[H])c([H])c5[H])c4[H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
42.0,1.0,0.0,33.0,0.0,0.0,0.0,76.0,36.0,36.0,81.0,48.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.2613000560007,0.7441860465116279,11.667599999999988,187.2349999999998,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0553087272,-4.77699,-1.66551,3.111479999999999,-45519.41302893296,0.002622014116025295,0.002159134123323688,0.00120471075816398,18.13548,22.8285,1.00027119822236,0.794207373394558,C42H33N,[H]/C(=C(\[H])c1c([H])c([H])c(N(c2c([H])c([H])c(/C([H])=C(/[H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])c2c([H])c([H])c(/C([H])=C(/[H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
30.0,0.0,0.0,24.0,0.0,0.0,0.0,54.0,24.0,24.0,57.0,33.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.1878007680003,0.8666666666666667,8.197800000000006,132.55199999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302977023,-5.57819,-1.75644,3.82175,-31457.75426240329,0.006513145601074742,0.004500623663018686,0.002672175700823683,12.312,19.2,0.889731433965337,0.720723103085264,C30H24,[H]/C(=C(\[H])c1c([H])c(/C([H])=C(/[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c(/C([H])=C(/[H])c2c([H])c([H])c([H])c([H])c2[H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
57.0,0.0,0.0,40.0,0.0,0.0,0.0,97.0,49.0,48.0,106.0,62.0,48.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.3130012800009,0.7017543859649122,14.711699999999972,244.21999999999957,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0028849114,-5.15581,-1.92812,3.22769,-59679.84622738512,0.002087943660588788,0.002039806249118299,0.001198715501666179,12.38628,19.2873333333333,0.873747542709479,0.73499221603026,C57H40,[H]/C(=C(\[H])c1c([H])c([H])c2c(c1[H])C1(c3c([H])c(/C([H])=C(/[H])c4c([H])c([H])c([H])c([H])c4[H])c([H])c([H])c3-2)c2c([H])c(/C([H])=C(/[H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c([H])c2-c2c([H])c([H])c(/C([H])=C(/[H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c21)c1c([H])c([H])c([H])c([H])c1[H]
48.0,0.0,0.0,36.0,0.0,0.0,0.0,84.0,42.0,42.0,90.0,54.0,42.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.2817011520007,0.6875,13.19879999999998,208.85999999999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0293207557,-5.49519,-1.71851,3.77668,-50294.36813052921,0.00181299104688581,0.001557116055187428,0.0008517555046436286,13.4442,20.2633333333333,0.889509428196043,0.745887828282719,C48H36,[H]/C(=C(\[H])c1c([H])c([H])c(-c2c([H])c(-c3c([H])c([H])c(/C([H])=C(/[H])c4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])c([H])c(-c3c([H])c([H])c(/C([H])=C(/[H])c4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])c2[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
36.0,1.0,0.0,27.0,0.0,0.0,0.0,64.0,36.0,36.0,69.0,42.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.2143498640005,0.7297297297297297,10.157399999999994,157.4329999999998,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0072004258,-4.9487,-1.00957,3.93913,-39209.23618997143,0.004304201563027858,0.004300111825743129,0.002182924859761765,14.3886,21.6191666666667,0.889143706455206,0.748527277011931,C36H27N,[H]c1c([H])c([H])c(-c2c([H])c([H])c(N(c3c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])c3c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
24.0,0.0,0.0,18.0,0.0,0.0,0.0,42.0,24.0,24.0,45.0,27.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.1408505760002,0.8333333333333334,6.687600000000004,102.74999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0214186632,-6.1545,-0.96408,5.19042,-25147.63544402707,0.01222989015336282,0.01221219683237911,0.006432994168730061,10.6733866666667,18.9088333333333,0.789912052621111,0.71459301814683,C24H18,[H]c1c([H])c([H])c(-c2c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c2[H])c([H])c1[H]
